Event_Trigger,Timestamp
9,7/1/2019 17:54
9,7/1/2019 17:55
9,7/1/2019 17:56
9,7/1/2019 17:57
9,7/1/2019 17:58
9,7/1/2019 17:59
10,7/1/2019 18:00
9,7/1/2019 18:01
9,7/1/2019 18:02
9,7/1/2019 18:03
9,7/1/2019 18:04
9,7/1/2019 18:05
9,7/1/2019 18:06
9,7/1/2019 18:07
9,7/1/2019 18:08
9,7/1/2019 18:09
9,7/1/2019 18:10
10,7/1/2019 18:11
9,7/1/2019 18:12
10,7/1/2019 18:13
9,7/1/2019 18:14
9,7/1/2019 18:15
9,7/1/2019 18:16
9,7/1/2019 18:17
9,7/1/2019 18:18
9,7/1/2019 18:19
9,7/1/2019 18:20
10,7/1/2019 18:21
9,7/1/2019 18:22
10,7/1/2019 18:23
9,7/1/2019 18:24
9,7/1/2019 18:25
9,7/1/2019 18:26
9,7/1/2019 18:27
9,7/1/2019 18:28
9,7/1/2019 18:29
9,7/1/2019 18:30
9,7/1/2019 18:31
9,7/1/2019 18:32
9,7/1/2019 18:33
9,7/1/2019 18:34
9,7/1/2019 18:35
9,7/1/2019 18:36
9,7/1/2019 18:37
9,7/1/2019 18:38
9,7/1/2019 18:39
9,7/1/2019 18:40
9,7/1/2019 18:41
9,7/1/2019 18:42
9,7/1/2019 18:43
9,7/1/2019 18:44
9,7/1/2019 18:45
9,7/1/2019 18:46
9,7/1/2019 18:47
9,7/1/2019 18:48
9,7/1/2019 18:49
9,7/1/2019 18:50
9,7/1/2019 18:51
9,7/1/2019 18:52
9,7/1/2019 18:53
9,7/1/2019 18:54
9,7/1/2019 18:55
9,7/1/2019 18:56
9,7/1/2019 18:57
9,7/1/2019 18:58
9,7/1/2019 18:59
10,7/1/2019 19:00
9,7/1/2019 19:01
9,7/1/2019 19:02
9,7/1/2019 19:03
9,7/1/2019 19:04
9,7/1/2019 19:05
9,7/1/2019 19:06
9,7/1/2019 19:07
9,7/1/2019 19:08
9,7/1/2019 19:09
9,7/1/2019 19:10
9,7/1/2019 19:11
9,7/1/2019 19:12
10,7/1/2019 19:13
9,7/1/2019 19:14
9,7/1/2019 19:15
9,7/1/2019 19:16
9,7/1/2019 19:17
9,7/1/2019 19:18
9,7/1/2019 19:19
10,7/1/2019 19:20
9,7/1/2019 19:21
9,7/1/2019 19:22
10,7/1/2019 19:23
9,7/1/2019 19:24
9,7/1/2019 19:25
9,7/1/2019 19:26
9,7/1/2019 19:27
9,7/1/2019 19:28
9,7/1/2019 19:29
9,7/1/2019 19:30
10,7/1/2019 19:31
9,7/1/2019 19:32
10,7/1/2019 19:33
9,7/1/2019 19:34
9,7/1/2019 19:35
9,7/1/2019 19:36
9,7/1/2019 19:37
9,7/1/2019 19:38
9,7/1/2019 19:39
9,7/1/2019 19:40
9,7/1/2019 19:41
9,7/1/2019 19:42
10,7/1/2019 19:43
9,7/1/2019 19:44
9,7/1/2019 19:45
9,7/1/2019 19:46
9,7/1/2019 19:47
9,7/1/2019 19:48
9,7/1/2019 19:49
9,7/1/2019 19:50
9,7/1/2019 19:51
9,7/1/2019 19:52
9,7/1/2019 19:53
9,7/1/2019 19:54
9,7/1/2019 19:55
9,7/1/2019 19:56
9,7/1/2019 19:57
9,7/1/2019 19:58
9,7/1/2019 19:59
10,7/1/2019 20:00
9,7/1/2019 20:01
9,7/1/2019 20:02
9,7/1/2019 20:03
9,7/1/2019 20:04
9,7/1/2019 20:05
9,7/1/2019 20:06
9,7/1/2019 20:07
9,7/1/2019 20:08
9,7/1/2019 20:09
9,7/1/2019 20:10
9,7/1/2019 20:11
9,7/1/2019 20:12
9,7/1/2019 20:13
9,7/1/2019 20:14
9,7/1/2019 20:15
9,7/1/2019 20:16
9,7/1/2019 20:17
9,7/1/2019 20:18
9,7/1/2019 20:19
9,7/1/2019 20:20
9,7/1/2019 20:21
9,7/1/2019 20:22
10,7/1/2019 20:23
9,7/1/2019 20:24
9,7/1/2019 20:25
9,7/1/2019 20:26
9,7/1/2019 20:27
9,7/1/2019 20:28
9,7/1/2019 20:29
9,7/1/2019 20:30
9,7/1/2019 20:31
9,7/1/2019 20:32
10,7/1/2019 20:33
9,7/1/2019 20:34
9,7/1/2019 20:35
9,7/1/2019 20:36
9,7/1/2019 20:37
9,7/1/2019 20:38
9,7/1/2019 20:39
9,7/1/2019 20:40
9,7/1/2019 20:41
9,7/1/2019 20:42
9,7/1/2019 20:43
9,7/1/2019 20:44
9,7/1/2019 20:45
9,7/1/2019 20:46
9,7/1/2019 20:47
9,7/1/2019 20:48
9,7/1/2019 20:49
9,7/1/2019 20:50
9,7/1/2019 20:51
9,7/1/2019 20:52
9,7/1/2019 20:53
9,7/1/2019 20:54
9,7/1/2019 20:55
9,7/1/2019 20:56
9,7/1/2019 20:57
9,7/1/2019 20:58
9,7/1/2019 20:59
10,7/1/2019 21:00
9,7/1/2019 21:01
9,7/1/2019 21:02
9,7/1/2019 21:03
8,7/1/2019 21:04
9,7/1/2019 21:05
9,7/1/2019 21:06
9,7/1/2019 21:07
9,7/1/2019 21:08
9,7/1/2019 21:09
9,7/1/2019 21:10
9,7/1/2019 21:11
9,7/1/2019 21:12
10,7/1/2019 21:13
9,7/1/2019 21:14
9,7/1/2019 21:15
9,7/1/2019 21:16
9,7/1/2019 21:17
9,7/1/2019 21:18
9,7/1/2019 21:19
9,7/1/2019 21:20
9,7/1/2019 21:21
9,7/1/2019 21:22
9,7/1/2019 21:23
9,7/1/2019 21:24
9,7/1/2019 21:25
9,7/1/2019 21:26
9,7/1/2019 21:27
9,7/1/2019 21:28
8,7/1/2019 21:29
9,7/1/2019 21:30
9,7/1/2019 21:31
9,7/1/2019 21:32
9,7/1/2019 21:33
8,7/1/2019 21:34
9,7/1/2019 21:35
8,7/1/2019 21:36
9,7/1/2019 21:37
9,7/1/2019 21:38
8,7/1/2019 21:39
9,7/1/2019 21:40
8,7/1/2019 21:41
8,7/1/2019 21:42
9,7/1/2019 21:43
8,7/1/2019 21:44
8,7/1/2019 21:45
8,7/1/2019 21:46
9,7/1/2019 21:47
9,7/1/2019 21:48
8,7/1/2019 21:49
9,7/1/2019 21:50
8,7/1/2019 21:51
8,7/1/2019 21:52
9,7/1/2019 21:53
8,7/1/2019 21:54
9,7/1/2019 21:55
8,7/1/2019 21:56
9,7/1/2019 21:57
8,7/1/2019 21:58
8,7/1/2019 21:59
10,7/1/2019 22:00
9,7/1/2019 22:01
8,7/1/2019 22:02
9,7/1/2019 22:03
8,7/1/2019 22:04
8,7/1/2019 22:05
8,7/1/2019 22:06
8,7/1/2019 22:07
8,7/1/2019 22:08
8,7/1/2019 22:09
8,7/1/2019 22:10
9,7/1/2019 22:11
8,7/1/2019 22:12
9,7/1/2019 22:13
8,7/1/2019 22:14
8,7/1/2019 22:15
8,7/1/2019 22:16
8,7/1/2019 22:17
8,7/1/2019 22:18
8,7/1/2019 22:19
8,7/1/2019 22:20
9,7/1/2019 22:21
9,7/1/2019 22:22
9,7/1/2019 22:23
8,7/1/2019 22:24
8,7/1/2019 22:25
8,7/1/2019 22:26
8,7/1/2019 22:27
8,7/1/2019 22:28
8,7/1/2019 22:29
8,7/1/2019 22:30
9,7/1/2019 22:31
9,7/1/2019 22:32
9,7/1/2019 22:33
8,7/1/2019 22:34
8,7/1/2019 22:35
8,7/1/2019 22:36
8,7/1/2019 22:37
8,7/1/2019 22:38
8,7/1/2019 22:39
8,7/1/2019 22:40
8,7/1/2019 22:41
8,7/1/2019 22:42
8,7/1/2019 22:43
8,7/1/2019 22:44
8,7/1/2019 22:45
8,7/1/2019 22:46
8,7/1/2019 22:47
8,7/1/2019 22:48
8,7/1/2019 22:49
8,7/1/2019 22:50
8,7/1/2019 22:51
8,7/1/2019 22:52
8,7/1/2019 22:53
8,7/1/2019 22:54
8,7/1/2019 22:55
8,7/1/2019 22:56
8,7/1/2019 22:57
8,7/1/2019 22:58
8,7/1/2019 22:59
10,7/1/2019 23:00
8,7/1/2019 23:01
8,7/1/2019 23:02
8,7/1/2019 23:03
8,7/1/2019 23:04
8,7/1/2019 23:05
8,7/1/2019 23:06
8,7/1/2019 23:07
8,7/1/2019 23:08
8,7/1/2019 23:09
8,7/1/2019 23:10
8,7/1/2019 23:11
8,7/1/2019 23:12
8,7/1/2019 23:13
8,7/1/2019 23:14
8,7/1/2019 23:15
8,7/1/2019 23:16
9,7/1/2019 23:17
8,7/1/2019 23:18
8,7/1/2019 23:19
8,7/1/2019 23:20
8,7/1/2019 23:21
9,7/1/2019 23:22
9,7/1/2019 23:23
8,7/1/2019 23:24
8,7/1/2019 23:25
8,7/1/2019 23:26
8,7/1/2019 23:27
8,7/1/2019 23:28
8,7/1/2019 23:29
8,7/1/2019 23:30
8,7/1/2019 23:31
8,7/1/2019 23:32
8,7/1/2019 23:33
8,7/1/2019 23:34
8,7/1/2019 23:35
8,7/1/2019 23:36
8,7/1/2019 23:37
8,7/1/2019 23:38
8,7/1/2019 23:39
8,7/1/2019 23:40
8,7/1/2019 23:41
8,7/1/2019 23:42
8,7/1/2019 23:43
8,7/1/2019 23:44
8,7/1/2019 23:45
8,7/1/2019 23:46
8,7/1/2019 23:47
8,7/1/2019 23:48
8,7/1/2019 23:49
8,7/1/2019 23:50
8,7/1/2019 23:51
8,7/1/2019 23:52
8,7/1/2019 23:53
8,7/1/2019 23:54
8,7/1/2019 23:55
8,7/1/2019 23:56
8,7/1/2019 23:57
8,7/1/2019 23:58
8,7/1/2019 23:59
10,7/2/2019 0:00
9,7/2/2019 0:01
8,7/2/2019 0:02
9,7/2/2019 0:03
8,7/2/2019 0:04
8,7/2/2019 0:05
8,7/2/2019 0:06
8,7/2/2019 0:07
8,7/2/2019 0:08
8,7/2/2019 0:09
8,7/2/2019 0:10
9,7/2/2019 0:11
8,7/2/2019 0:12
9,7/2/2019 0:13
8,7/2/2019 0:14
8,7/2/2019 0:15
8,7/2/2019 0:16
8,7/2/2019 0:17
8,7/2/2019 0:18
8,7/2/2019 0:19
9,7/2/2019 0:20
9,7/2/2019 0:21
8,7/2/2019 0:22
9,7/2/2019 0:23
8,7/2/2019 0:24
8,7/2/2019 0:25
8,7/2/2019 0:26
8,7/2/2019 0:27
8,7/2/2019 0:28
8,7/2/2019 0:29
9,7/2/2019 0:30
9,7/2/2019 0:31
8,7/2/2019 0:32
9,7/2/2019 0:33
8,7/2/2019 0:34
8,7/2/2019 0:35
8,7/2/2019 0:36
7,7/2/2019 0:37
10,7/2/2019 0:38
8,7/2/2019 0:39
8,7/2/2019 0:40
8,7/2/2019 0:41
8,7/2/2019 0:42
8,7/2/2019 0:43
8,7/2/2019 0:44
8,7/2/2019 0:45
8,7/2/2019 0:46
8,7/2/2019 0:47
8,7/2/2019 0:48
8,7/2/2019 0:49
8,7/2/2019 0:50
8,7/2/2019 0:51
8,7/2/2019 0:52
8,7/2/2019 0:53
8,7/2/2019 0:54
8,7/2/2019 0:55
8,7/2/2019 0:56
8,7/2/2019 0:57
8,7/2/2019 0:58
8,7/2/2019 0:59
9,7/2/2019 1:00
8,7/2/2019 1:01
8,7/2/2019 1:02
8,7/2/2019 1:03
8,7/2/2019 1:04
8,7/2/2019 1:05
8,7/2/2019 1:06
8,7/2/2019 1:07
8,7/2/2019 1:08
8,7/2/2019 1:09
8,7/2/2019 1:10
8,7/2/2019 1:11
8,7/2/2019 1:12
9,7/2/2019 1:13
8,7/2/2019 1:14
8,7/2/2019 1:15
8,7/2/2019 1:16
8,7/2/2019 1:17
8,7/2/2019 1:18
8,7/2/2019 1:19
8,7/2/2019 1:20
9,7/2/2019 1:21
9,7/2/2019 1:22
9,7/2/2019 1:23
8,7/2/2019 1:24
8,7/2/2019 1:25
8,7/2/2019 1:26
8,7/2/2019 1:27
8,7/2/2019 1:28
8,7/2/2019 1:29
8,7/2/2019 1:30
9,7/2/2019 1:31
8,7/2/2019 1:32
8,7/2/2019 1:33
8,7/2/2019 1:34
8,7/2/2019 1:35
8,7/2/2019 1:36
8,7/2/2019 1:37
8,7/2/2019 1:38
8,7/2/2019 1:39
8,7/2/2019 1:40
8,7/2/2019 1:41
8,7/2/2019 1:42
9,7/2/2019 1:43
8,7/2/2019 1:44
8,7/2/2019 1:45
8,7/2/2019 1:46
8,7/2/2019 1:47
8,7/2/2019 1:48
8,7/2/2019 1:49
8,7/2/2019 1:50
8,7/2/2019 1:51
8,7/2/2019 1:52
8,7/2/2019 1:53
8,7/2/2019 1:54
8,7/2/2019 1:55
8,7/2/2019 1:56
8,7/2/2019 1:57
8,7/2/2019 1:58
8,7/2/2019 1:59
9,7/2/2019 2:00
8,7/2/2019 2:01
8,7/2/2019 2:02
8,7/2/2019 2:03
8,7/2/2019 2:04
8,7/2/2019 2:05
8,7/2/2019 2:06
8,7/2/2019 2:07
8,7/2/2019 2:08
8,7/2/2019 2:09
8,7/2/2019 2:10
9,7/2/2019 2:11
8,7/2/2019 2:12
8,7/2/2019 2:13
8,7/2/2019 2:14
8,7/2/2019 2:15
8,7/2/2019 2:16
8,7/2/2019 2:17
8,7/2/2019 2:18
8,7/2/2019 2:19
8,7/2/2019 2:20
8,7/2/2019 2:21
9,7/2/2019 2:22
9,7/2/2019 2:23
8,7/2/2019 2:24
8,7/2/2019 2:25
8,7/2/2019 2:26
8,7/2/2019 2:27
8,7/2/2019 2:28
8,7/2/2019 2:29
8,7/2/2019 2:30
8,7/2/2019 2:31
8,7/2/2019 2:32
8,7/2/2019 2:33
8,7/2/2019 2:34
8,7/2/2019 2:35
8,7/2/2019 2:36
8,7/2/2019 2:37
8,7/2/2019 2:38
8,7/2/2019 2:39
8,7/2/2019 2:40
8,7/2/2019 2:41
9,7/2/2019 2:42
9,7/2/2019 2:43
8,7/2/2019 2:44
8,7/2/2019 2:45
8,7/2/2019 2:46
8,7/2/2019 2:47
8,7/2/2019 2:48
8,7/2/2019 2:49
8,7/2/2019 2:50
8,7/2/2019 2:51
8,7/2/2019 2:52
8,7/2/2019 2:53
7,7/2/2019 2:54
8,7/2/2019 2:55
8,7/2/2019 2:56
8,7/2/2019 2:57
8,7/2/2019 2:58
8,7/2/2019 2:59
9,7/2/2019 3:00
8,7/2/2019 3:01
8,7/2/2019 3:02
8,7/2/2019 3:03
8,7/2/2019 3:04
8,7/2/2019 3:05
8,7/2/2019 3:06
8,7/2/2019 3:07
8,7/2/2019 3:08
8,7/2/2019 3:09
8,7/2/2019 3:10
8,7/2/2019 3:11
8,7/2/2019 3:12
8,7/2/2019 3:13
8,7/2/2019 3:14
8,7/2/2019 3:15
8,7/2/2019 3:16
8,7/2/2019 3:17
8,7/2/2019 3:18
7,7/2/2019 3:19
8,7/2/2019 3:20
8,7/2/2019 3:21
8,7/2/2019 3:22
8,7/2/2019 3:23
8,7/2/2019 3:24
8,7/2/2019 3:25
8,7/2/2019 3:26
8,7/2/2019 3:27
8,7/2/2019 3:28
8,7/2/2019 3:29
8,7/2/2019 3:30
8,7/2/2019 3:31
8,7/2/2019 3:32
8,7/2/2019 3:33
8,7/2/2019 3:34
8,7/2/2019 3:35
8,7/2/2019 3:36
8,7/2/2019 3:37
8,7/2/2019 3:38
8,7/2/2019 3:39
8,7/2/2019 3:40
8,7/2/2019 3:41
8,7/2/2019 3:42
8,7/2/2019 3:43
8,7/2/2019 3:44
8,7/2/2019 3:45
8,7/2/2019 3:46
8,7/2/2019 3:47
8,7/2/2019 3:48
8,7/2/2019 3:49
8,7/2/2019 3:50
8,7/2/2019 3:51
8,7/2/2019 3:52
8,7/2/2019 3:53
8,7/2/2019 3:54
8,7/2/2019 3:55
8,7/2/2019 3:56
8,7/2/2019 3:57
8,7/2/2019 3:58
8,7/2/2019 3:59
10,7/2/2019 4:00
9,7/2/2019 4:01
8,7/2/2019 4:02
8,7/2/2019 4:03
8,7/2/2019 4:04
8,7/2/2019 4:05
8,7/2/2019 4:06
8,7/2/2019 4:07
8,7/2/2019 4:08
8,7/2/2019 4:09
8,7/2/2019 4:10
8,7/2/2019 4:11
8,7/2/2019 4:12
8,7/2/2019 4:13
7,7/2/2019 4:14
8,7/2/2019 4:15
8,7/2/2019 4:16
8,7/2/2019 4:17
8,7/2/2019 4:18
7,7/2/2019 4:19
8,7/2/2019 4:20
8,7/2/2019 4:21
8,7/2/2019 4:22
8,7/2/2019 4:23
7,7/2/2019 4:24
7,7/2/2019 4:25
8,7/2/2019 4:26
8,7/2/2019 4:27
8,7/2/2019 4:28
7,7/2/2019 4:29
8,7/2/2019 4:30
8,7/2/2019 4:31
8,7/2/2019 4:32
8,7/2/2019 4:33
7,7/2/2019 4:34
7,7/2/2019 4:35
7,7/2/2019 4:36
8,7/2/2019 4:37
8,7/2/2019 4:38
7,7/2/2019 4:39
8,7/2/2019 4:40
7,7/2/2019 4:41
8,7/2/2019 4:42
8,7/2/2019 4:43
7,7/2/2019 4:44
8,7/2/2019 4:45
8,7/2/2019 4:46
8,7/2/2019 4:47
8,7/2/2019 4:48
7,7/2/2019 4:49
7,7/2/2019 4:50
8,7/2/2019 4:51
7,7/2/2019 4:52
8,7/2/2019 4:53
7,7/2/2019 4:54
8,7/2/2019 4:55
8,7/2/2019 4:56
8,7/2/2019 4:57
8,7/2/2019 4:58
7,7/2/2019 4:59
9,7/2/2019 5:00
8,7/2/2019 5:01
8,7/2/2019 5:02
8,7/2/2019 5:03
7,7/2/2019 5:04
8,7/2/2019 5:05
8,7/2/2019 5:06
8,7/2/2019 5:07
8,7/2/2019 5:08
8,7/2/2019 5:09
8,7/2/2019 5:10
8,7/2/2019 5:11
8,7/2/2019 5:12
8,7/2/2019 5:13
8,7/2/2019 5:14
8,7/2/2019 5:15
8,7/2/2019 5:16
8,7/2/2019 5:17
8,7/2/2019 5:18
8,7/2/2019 5:19
8,7/2/2019 5:20
8,7/2/2019 5:21
8,7/2/2019 5:22
8,7/2/2019 5:23
8,7/2/2019 5:24
8,7/2/2019 5:25
8,7/2/2019 5:26
8,7/2/2019 5:27
8,7/2/2019 5:28
8,7/2/2019 5:29
8,7/2/2019 5:30
8,7/2/2019 5:31
8,7/2/2019 5:32
8,7/2/2019 5:33
8,7/2/2019 5:34
8,7/2/2019 5:35
8,7/2/2019 5:36
8,7/2/2019 5:37
8,7/2/2019 5:38
8,7/2/2019 5:39
8,7/2/2019 5:40
8,7/2/2019 5:41
8,7/2/2019 5:42
8,7/2/2019 5:43
8,7/2/2019 5:44
8,7/2/2019 5:45
8,7/2/2019 5:46
8,7/2/2019 5:47
8,7/2/2019 5:48
8,7/2/2019 5:49
8,7/2/2019 5:50
8,7/2/2019 5:51
8,7/2/2019 5:52
8,7/2/2019 5:53
8,7/2/2019 5:54
8,7/2/2019 5:55
8,7/2/2019 5:56
8,7/2/2019 5:57
8,7/2/2019 5:58
8,7/2/2019 5:59
10,7/2/2019 6:00
9,7/2/2019 6:01
8,7/2/2019 6:02
8,7/2/2019 6:03
8,7/2/2019 6:04
8,7/2/2019 6:05
8,7/2/2019 6:06
8,7/2/2019 6:07
8,7/2/2019 6:08
7,7/2/2019 6:09
8,7/2/2019 6:10
8,7/2/2019 6:11
8,7/2/2019 6:12
9,7/2/2019 6:13
8,7/2/2019 6:14
8,7/2/2019 6:15
8,7/2/2019 6:16
8,7/2/2019 6:17
8,7/2/2019 6:18
8,7/2/2019 6:19
8,7/2/2019 6:20
9,7/2/2019 6:21
9,7/2/2019 6:22
9,7/2/2019 6:23
8,7/2/2019 6:24
8,7/2/2019 6:25
8,7/2/2019 6:26
8,7/2/2019 6:27
8,7/2/2019 6:28
8,7/2/2019 6:29
8,7/2/2019 6:30
9,7/2/2019 6:31
8,7/2/2019 6:32
9,7/2/2019 6:33
8,7/2/2019 6:34
8,7/2/2019 6:35
8,7/2/2019 6:36
8,7/2/2019 6:37
8,7/2/2019 6:38
8,7/2/2019 6:39
8,7/2/2019 6:40
8,7/2/2019 6:41
8,7/2/2019 6:42
9,7/2/2019 6:43
8,7/2/2019 6:44
8,7/2/2019 6:45
8,7/2/2019 6:46
8,7/2/2019 6:47
8,7/2/2019 6:48
8,7/2/2019 6:49
8,7/2/2019 6:50
8,7/2/2019 6:51
8,7/2/2019 6:52
9,7/2/2019 6:53
8,7/2/2019 6:54
9,7/2/2019 6:55
8,7/2/2019 6:56
8,7/2/2019 6:57
8,7/2/2019 6:58
8,7/2/2019 6:59
10,7/2/2019 7:00
9,7/2/2019 7:01
9,7/2/2019 7:02
9,7/2/2019 7:03
9,7/2/2019 7:04
9,7/2/2019 7:05
9,7/2/2019 7:06
9,7/2/2019 7:07
9,7/2/2019 7:08
8,7/2/2019 7:09
9,7/2/2019 7:10
9,7/2/2019 7:11
9,7/2/2019 7:12
9,7/2/2019 7:13
9,7/2/2019 7:14
9,7/2/2019 7:15
8,7/2/2019 7:16
9,7/2/2019 7:17
9,7/2/2019 7:18
9,7/2/2019 7:19
9,7/2/2019 7:20
9,7/2/2019 7:21
9,7/2/2019 7:22
9,7/2/2019 7:23
8,7/2/2019 7:24
8,7/2/2019 7:25
9,7/2/2019 7:26
9,7/2/2019 7:27
9,7/2/2019 7:28
8,7/2/2019 7:29
9,7/2/2019 7:30
9,7/2/2019 7:31
9,7/2/2019 7:32
9,7/2/2019 7:33
8,7/2/2019 7:34
9,7/2/2019 7:35
9,7/2/2019 7:36
9,7/2/2019 7:37
9,7/2/2019 7:38
9,7/2/2019 7:39
9,7/2/2019 7:40
9,7/2/2019 7:41
9,7/2/2019 7:42
9,7/2/2019 7:43
9,7/2/2019 7:44
9,7/2/2019 7:45
9,7/2/2019 7:46
9,7/2/2019 7:47
9,7/2/2019 7:48
8,7/2/2019 7:49
8,7/2/2019 7:50
9,7/2/2019 7:51
9,7/2/2019 7:52
9,7/2/2019 7:53
9,7/2/2019 7:54
9,7/2/2019 7:55
9,7/2/2019 7:56
9,7/2/2019 7:57
9,7/2/2019 7:58
9,7/2/2019 7:59
10,7/2/2019 8:00
9,7/2/2019 8:01
9,7/2/2019 8:02
9,7/2/2019 8:03
9,7/2/2019 8:04
9,7/2/2019 8:05
9,7/2/2019 8:06
9,7/2/2019 8:07
9,7/2/2019 8:08
10,7/2/2019 8:09
10,7/2/2019 8:10
9,7/2/2019 8:11
9,7/2/2019 8:12
9,7/2/2019 8:13
9,7/2/2019 8:14
9,7/2/2019 8:15
9,7/2/2019 8:16
9,7/2/2019 8:17
9,7/2/2019 8:18
9,7/2/2019 8:19
9,7/2/2019 8:20
9,7/2/2019 8:21
9,7/2/2019 8:22
9,7/2/2019 8:23
8,7/2/2019 8:24
9,7/2/2019 8:25
9,7/2/2019 8:26
9,7/2/2019 8:27
9,7/2/2019 8:28
8,7/2/2019 8:29
9,7/2/2019 8:30
9,7/2/2019 8:31
9,7/2/2019 8:32
9,7/2/2019 8:33
8,7/2/2019 8:34
9,7/2/2019 8:35
8,7/2/2019 8:36
9,7/2/2019 8:37
9,7/2/2019 8:38
9,7/2/2019 8:39
9,7/2/2019 8:40
9,7/2/2019 8:41
9,7/2/2019 8:42
9,7/2/2019 8:43
8,7/2/2019 8:44
9,7/2/2019 8:45
8,7/2/2019 8:46
9,7/2/2019 8:47
9,7/2/2019 8:48
8,7/2/2019 8:49
8,7/2/2019 8:50
8,7/2/2019 8:51
8,7/2/2019 8:52
9,7/2/2019 8:53
9,7/2/2019 8:54
9,7/2/2019 8:55
9,7/2/2019 8:56
8,7/2/2019 8:57
9,7/2/2019 8:58
8,7/2/2019 8:59
10,7/2/2019 9:00
9,7/2/2019 9:01
8,7/2/2019 9:02
9,7/2/2019 9:03
8,7/2/2019 9:04
9,7/2/2019 9:05
8,7/2/2019 9:06
9,7/2/2019 9:07
9,7/2/2019 9:08
9,7/2/2019 9:09
9,7/2/2019 9:10
9,7/2/2019 9:11
9,7/2/2019 9:12
9,7/2/2019 9:13
9,7/2/2019 9:14
9,7/2/2019 9:15
9,7/2/2019 9:16
9,7/2/2019 9:17
9,7/2/2019 9:18
8,7/2/2019 9:19
9,7/2/2019 9:20
9,7/2/2019 9:21
9,7/2/2019 9:22
9,7/2/2019 9:23
9,7/2/2019 9:24
8,7/2/2019 9:25
8,7/2/2019 9:26
9,7/2/2019 9:27
8,7/2/2019 9:28
8,7/2/2019 9:29
9,7/2/2019 9:30
9,7/2/2019 9:31
9,7/2/2019 9:32
9,7/2/2019 9:33
8,7/2/2019 9:34
9,7/2/2019 9:35
8,7/2/2019 9:36
9,7/2/2019 9:37
8,7/2/2019 9:38
8,7/2/2019 9:39
9,7/2/2019 9:40
9,7/2/2019 9:41
9,7/2/2019 9:42
9,7/2/2019 9:43
9,7/2/2019 9:44
9,7/2/2019 9:45
8,7/2/2019 9:46
9,7/2/2019 9:47
9,7/2/2019 9:48
8,7/2/2019 9:49
9,7/2/2019 9:50
8,7/2/2019 9:51
9,7/2/2019 9:52
9,7/2/2019 9:53
9,7/2/2019 9:54
9,7/2/2019 9:55
8,7/2/2019 9:56
9,7/2/2019 9:57
8,7/2/2019 9:58
8,7/2/2019 9:59
10,7/2/2019 10:00
9,7/2/2019 10:01
9,7/2/2019 10:02
9,7/2/2019 10:03
9,7/2/2019 10:04
9,7/2/2019 10:05
8,7/2/2019 10:06
9,7/2/2019 10:07
9,7/2/2019 10:08
9,7/2/2019 10:09
9,7/2/2019 10:10
9,7/2/2019 10:11
9,7/2/2019 10:12
9,7/2/2019 10:13
9,7/2/2019 10:14
9,7/2/2019 10:15
9,7/2/2019 10:16
9,7/2/2019 10:17
9,7/2/2019 10:18
8,7/2/2019 10:19
9,7/2/2019 10:20
9,7/2/2019 10:21
9,7/2/2019 10:22
9,7/2/2019 10:23
9,7/2/2019 10:24
9,7/2/2019 10:25
9,7/2/2019 10:26
9,7/2/2019 10:27
9,7/2/2019 10:28
9,7/2/2019 10:29
10,7/2/2019 10:30
10,7/2/2019 10:31
9,7/2/2019 10:32
9,7/2/2019 10:33
9,7/2/2019 10:34
9,7/2/2019 10:35
9,7/2/2019 10:36
9,7/2/2019 10:37
9,7/2/2019 10:38
9,7/2/2019 10:39
9,7/2/2019 10:40
9,7/2/2019 10:41
9,7/2/2019 10:42
9,7/2/2019 10:43
9,7/2/2019 10:44
9,7/2/2019 10:45
9,7/2/2019 10:46
9,7/2/2019 10:47
9,7/2/2019 10:48
9,7/2/2019 10:49
9,7/2/2019 10:50
9,7/2/2019 10:51
9,7/2/2019 10:52
9,7/2/2019 10:53
9,7/2/2019 10:54
9,7/2/2019 10:55
9,7/2/2019 10:56
9,7/2/2019 10:57
9,7/2/2019 10:58
8,7/2/2019 10:59
10,7/2/2019 11:00
9,7/2/2019 11:01
9,7/2/2019 11:02
9,7/2/2019 11:03
9,7/2/2019 11:04
9,7/2/2019 11:05
9,7/2/2019 11:06
9,7/2/2019 11:07
9,7/2/2019 11:08
9,7/2/2019 11:09
9,7/2/2019 11:10
9,7/2/2019 11:11
9,7/2/2019 11:12
9,7/2/2019 11:13
9,7/2/2019 11:14
9,7/2/2019 11:15
9,7/2/2019 11:16
9,7/2/2019 11:17
9,7/2/2019 11:18
9,7/2/2019 11:19
9,7/2/2019 11:20
9,7/2/2019 11:21
9,7/2/2019 11:22
9,7/2/2019 11:23
9,7/2/2019 11:24
9,7/2/2019 11:25
9,7/2/2019 11:26
9,7/2/2019 11:27
9,7/2/2019 11:28
9,7/2/2019 11:29
9,7/2/2019 11:30
9,7/2/2019 11:31
9,7/2/2019 11:32
9,7/2/2019 11:33
9,7/2/2019 11:34
9,7/2/2019 11:35
9,7/2/2019 11:36
9,7/2/2019 11:37
9,7/2/2019 11:38
9,7/2/2019 11:39
9,7/2/2019 11:40
9,7/2/2019 11:41
9,7/2/2019 11:42
9,7/2/2019 11:43
9,7/2/2019 11:44
9,7/2/2019 11:45
9,7/2/2019 11:46
9,7/2/2019 11:47
9,7/2/2019 11:48
